@relation weka.kuku

@attribute a0 numeric
@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute a27 numeric
@attribute a28 numeric
@attribute a29 numeric
@attribute a30 numeric
@attribute a31 numeric
@attribute a32 numeric
@attribute a33 numeric
@attribute a34 numeric
@attribute a35 numeric
@attribute a36 numeric
@attribute a37 numeric
@attribute a38 numeric
@attribute a39 numeric
@attribute a40 numeric
@attribute a41 numeric
@attribute a42 numeric
@attribute a43 numeric
@attribute a44 numeric
@attribute a45 numeric
@attribute a46 numeric
@attribute a47 numeric
@attribute a48 numeric
@attribute a49 numeric
@attribute a50 numeric
@attribute a51 numeric
@attribute a52 numeric
@attribute a53 numeric
@attribute a54 numeric
@attribute a55 numeric
@attribute a56 numeric
@attribute a57 numeric
@attribute a58 numeric
@attribute a59 numeric
@attribute a60 numeric
@attribute a61 numeric
@attribute a62 numeric
@attribute a63 numeric
@attribute a64 numeric
@attribute a65 numeric
@attribute a66 numeric
@attribute a67 numeric
@attribute a68 numeric
@attribute a69 numeric
@attribute a70 numeric
@attribute a71 numeric
@attribute a72 numeric
@attribute a73 numeric
@attribute a74 numeric
@attribute a75 numeric
@attribute a76 numeric
@attribute a77 numeric
@attribute a78 numeric
@attribute a79 numeric
@attribute a80 numeric
@attribute a81 numeric
@attribute a82 numeric
@attribute a83 numeric
@attribute a84 numeric
@attribute a85 numeric
@attribute a86 numeric
@attribute a87 numeric
@attribute a88 numeric
@attribute a89 numeric
@attribute a90 numeric
@attribute a91 numeric
@attribute a92 numeric
@attribute a93 numeric
@attribute a94 numeric
@attribute a95 numeric
@attribute a96 numeric
@attribute a97 numeric
@attribute a98 numeric
@attribute a99 numeric
@attribute a100 numeric
@attribute a101 numeric
@attribute a102 numeric
@attribute a103 numeric
@attribute a104 numeric
@attribute a105 numeric
@attribute a106 numeric
@attribute a107 numeric
@attribute a108 numeric
@attribute a109 numeric
@attribute a110 numeric
@attribute a111 numeric
@attribute a112 numeric
@attribute a113 numeric
@attribute a114 numeric
@attribute a115 numeric
@attribute a116 numeric
@attribute a117 numeric
@attribute a118 numeric
@attribute a119 numeric
@attribute a120 numeric
@attribute a121 numeric
@attribute a122 numeric
@attribute a123 numeric
@attribute a124 numeric
@attribute a125 numeric
@attribute a126 numeric
@attribute a127 numeric
@attribute a128 numeric
@attribute a129 numeric
@attribute a130 numeric
@attribute a131 numeric
@attribute a132 numeric
@attribute a133 numeric
@attribute a134 numeric
@attribute a135 numeric
@attribute a136 numeric
@attribute a137 numeric
@attribute a138 numeric
@attribute a139 numeric
@attribute a140 numeric
@attribute a141 numeric
@attribute a142 numeric
@attribute a143 numeric
@attribute a144 numeric
@attribute a145 numeric
@attribute a146 numeric
@attribute a147 numeric
@attribute a148 numeric
@attribute a149 numeric
@attribute class {2,5,6,7,8,12,16,35,39}

@data
1.0,1.0,1.0,7.12457640674e-218,1.21239978321e-215,1.0,1.0,7.12457640674e-218,1.0,7.12457640674e-218,7.12457640674e-218,1.0,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,2.01741915003e-55,1.0,7.12457640674e-218,7.12457640674e-218,1.0,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,7.12457640674e-218,1.0,7.12457640674e-218,1.0,1.0,1.0,1.0,7.12457640674e-218,4.37321463935e-151,6.08050564934e-142,1.0,9.10403117561e-110,7.12457640674e-218,3.64315471106e-106,2.88841132194e-217,5.27670212455e-174,7.12457640674e-218,9.50027769806e-06,1.52509957749e-69,4.68553317327e-93,7.12457640674e-218,7.12457640674e-218,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,7.12457640674e-218,7.12457640674e-218,1.0,1.0,3.27882269051e-143,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,1.0,1.0,1.0,7.12457640674e-218,1.0,7.12457640674e-218,1.0,1.0,1.0,2.52427286468e-135,1.0,7.12457640674e-218,1.0,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,7.12457640674e-218,1.0,2.20613288469e-21,7.12457640674e-218,7.12457640674e-218,1.0,7.12457640674e-218,1.0,6.87863294682e-09,2.5737976075e-194,1.0,7.12457640674e-218,1.0,1.0,6.53303516603e-18,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,1.0,1.0,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,7.12457640674e-218,1.34231329485e-117,1.0,1.0,7.12457640674e-218,5.33876740583e-177,7.12457640674e-218,1.0,1.0,7.12457640674e-218,7.12457640674e-218,2.26862241133e-190,1.0,1.0,7.12457640674e-218,7.12457640674e-218,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.12457640674e-218,1.0,7.12457640674e-218,1.0,7.12457640674e-218,16
1.0,1.0,1.0,7.12457640674e-218,2.43013429769e-185,1.0,1.0,7.12457640674e-218,1.0,7.12457640674e-218,7.12457640674e-218,1.0,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,7.12457640674e-218,1.0,7.12457640674e-218,7.12457640674e-218,1.0,1.0,1.0,7.12457640674e-218,2.4021450674e-10,1.0,1.0,7.12457640674e-218,1.0,7.12457640674e-218,1.0,1.0,1.0,1.0,7.12457640674e-218,1.0,2.23857165287e-162,1.0,5.45840211194e-85,7.12457640674e-218,1.12266797183e-175,5.12564964276e-17,6.43323006697e-135,7.12457640674e-218,2.1819625682e-15,2.70829335742e-80,2.38210664842e-19,7.12457640674e-218,7.12457640674e-218,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,1.20327091525e-143,7.12457640674e-218,1.0,1.0,1.0,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,1.0,1.0,1.0,7.12457640674e-218,1.0,7.12457640674e-218,1.0,1.1907903842e-77,1.0,1.0,7.12457640674e-218,7.12457640674e-218,1.0,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,7.12457640674e-218,1.0,7.12457640674e-218,1.0,5.14914326639e-202,3.11552931679e-08,1.0,7.12457640674e-218,1.0,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,5.94274659786e-120,7.12457640674e-218,1.02970480562e-120,7.12457640674e-218,1.0,1.0,1.0,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,1.0,7.12457640674e-218,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,1.0,7.12457640674e-218,7.12457640674e-218,1.0,7.12457640674e-218,1.0,1.0,1.0,1.0,0.12046701845,1.0,1.0,1.0,1.0,7.12457640674e-218,1.0,7.12457640674e-218,1.0,7.12457640674e-218,16
1.0,1.0,1.0,7.12457640674e-218,7.12457640674e-218,1.0,1.0,7.12457640674e-218,1.0,7.12457640674e-218,7.12457640674e-218,1.0,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,7.12457640674e-218,4.53869013477e-08,7.12457640674e-218,7.12457640674e-218,1.0,1.0,1.0,7.12457640674e-218,2.59302497706e-69,1.0,1.0,7.12457640674e-218,1.0,1.706038804e-142,1.0,1.0,1.0,1.0,7.12457640674e-218,0.999999999978,1.01937105221e-188,1.0,1.70946464439e-142,7.12457640674e-218,7.12457640674e-218,3.33470918945e-63,5.21111164942e-151,7.12457640674e-218,1.88350418626e-27,2.50133478437e-166,1.93190816402e-98,7.12457640674e-218,7.12457640674e-218,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,1.07193957705e-176,7.12457640674e-218,1.0,1.0,1.0,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,1.0,1.0,1.0,7.12457640674e-218,1.0,7.12457640674e-218,1.0,4.59383861174e-102,1.0,1.0,4.48176688227e-200,1.45105837538e-190,1.0,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,7.12457640674e-218,1.0,7.12457640674e-218,1.0,7.12457640674e-218,3.2454029713e-13,1.0,7.12457640674e-218,1.0,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,1.40079660879e-152,7.12457640674e-218,1.99032451291e-144,7.12457640674e-218,1.0,1.0,1.0,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,1.0,7.12457640674e-218,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,1.0,7.12457640674e-218,7.12457640674e-218,1.0,7.12457640674e-218,5.52184720432e-25,1.0,1.0,1.0,1.24323679546e-51,1.0,1.0,1.0,1.0,7.12457640674e-218,1.0,7.12457640674e-218,1.0,7.12457640674e-218,16
1.0,1.0,1.0,7.12457640674e-218,7.12457640674e-218,1.0,1.0,1.05148221652e-200,1.0,1.39098076881e-118,1.22754559537e-154,1.0,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,7.12457640674e-218,1.0,1.0,1.0,4.60357640533e-204,7.12457640674e-218,7.12457640674e-218,1.0,7.12457640674e-218,4.80707042324e-111,7.12457640674e-218,1.0,1.0,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,1.0,7.12457640674e-218,1.56377772548e-82,7.12457640674e-218,1.14175378442e-174,7.12457640674e-218,7.86473650301e-139,1.09864320252e-172,1.63689655191e-121,7.12457640674e-218,7.12457640674e-218,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,3.71033520704e-11,7.12457640674e-218,1.0,1.0,1.0,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,1.0,1.0,1.0,7.12457640674e-218,1.0,7.12457640674e-218,1.0,1.0,1.0,7.12457640674e-218,1.0,7.12457640674e-218,1.0,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,7.12457640674e-218,1.0,5.67166760825e-89,7.12457640674e-218,7.12457640674e-218,1.0,1.26580855956e-46,1.0,1.0,7.12457640674e-218,1.0,7.12457640674e-218,1.0,1.0,6.22135635436e-86,7.12457640674e-218,7.12457640674e-218,6.81055997854e-217,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.14182447067e-156,1.0,1.0,1.0,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,1.0,7.12457640674e-218,9.9587711779e-104,7.12457640674e-218,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,9.05297170974e-72,7.12457640674e-218,7.12457640674e-218,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.8027315348e-33,7.12457640674e-218,1.0,7.12457640674e-218,1.0,7.14263951344e-206,16
1.0,1.0,1.0,7.12457640674e-218,7.12457640674e-218,1.0,1.0,2.94540186253e-200,1.0,1.62943366594e-50,4.96255782838e-20,1.0,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,0.999999999963,1.0,7.12457640674e-218,1.88037267872e-144,1.0,1.0,1.0,1.79201841346e-184,7.12457640674e-218,7.12457640674e-218,1.0,7.12457640674e-218,1.0,7.12457640674e-218,1.0,1.0,1.0,1.0,1.67885474947e-184,7.12457640674e-218,7.12457640674e-218,1.0,1.0,7.12457640674e-218,1.88491156824e-113,7.12457640674e-218,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,2.83893449083e-195,7.12457640674e-218,7.12457640674e-218,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,1.81877622523e-53,7.12457640674e-218,1.0,1.0,1.0,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,1.0,1.0,1.0,7.12457640674e-218,1.0,7.12457640674e-218,1.0,1.0,1.0,8.22181784933e-157,0.00103643592252,7.12457640674e-218,1.0,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,7.12457640674e-218,1.0,2.13076989498e-28,7.12457640674e-218,7.12457640674e-218,1.0,7.30480514606e-141,1.0,3.50992685864e-65,1.46855160958e-90,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,4.84455213833e-50,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,3.80458510455e-130,1.0,1.0,1.0,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,7.12457640674e-218,1.32782526253e-193,1.0,7.16475765717e-17,7.12457640674e-218,4.55483443311e-61,7.12457640674e-218,4.7795897228e-40,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,1.13600053247e-24,7.12457640674e-218,7.12457640674e-218,1.0,1.0,1.0,1.0,1.0,1.0,0.999999999992,1.0,1.0,1.0,1.3349921174e-78,7.12457640674e-218,1.0,7.12457640674e-218,1.0,7.12457640674e-218,35
1.0,1.0,1.0,7.12457640674e-218,5.19948356608e-190,1.0,1.0,7.12457640674e-218,1.0,7.12457640674e-218,1.37751731543e-68,1.0,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,1.19356627669e-133,1.0,8.7380690196e-23,1.0,1.0,1.0,1.0,7.12457640674e-218,1.04149064635e-97,7.12457640674e-218,1.0,1.0,1.0,7.12457640674e-218,2.15227298253e-93,1.0,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,1.0,7.12457640674e-218,7.12457640674e-218,1.15718186547e-52,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,1.0,1.0,7.12457640674e-218,7.12457640674e-218,1.0,3.52595423853e-202,7.12457640674e-218,1.0,1.0,1.0,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,1.0,1.0,1.0,7.12457640674e-218,1.0,7.12457640674e-218,1.0,1.0,1.0,1.0,7.12457640674e-218,7.12457640674e-218,1.0,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,3.48398305287e-161,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,7.12457640674e-218,1.0,7.12457640674e-218,1.0,1.0,1.0,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,1.45956067465e-128,7.72529328019e-194,2.66952213188e-124,1.5307587346e-186,1.0,1.0,1.0,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,1.0,7.12457640674e-218,1.66652116206e-121,7.12457640674e-218,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,1.0,7.12457640674e-218,7.12457640674e-218,1.0,5.26254435922e-34,2.74052404038e-77,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.12457640674e-218,1.0,7.12457640674e-218,1.0,7.12457640674e-218,35
1.0,1.0,1.0,7.12457640674e-218,1.1339491146e-201,1.0,1.0,7.12457640674e-218,1.0,7.12457640674e-218,8.77977468786e-05,1.0,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,1.39167975929e-124,1.0,2.14030241181e-41,0.999999998921,1.0,1.0,1.0,7.12457640674e-218,8.29932155153e-112,2.36292919213e-197,1.0,4.13391107718e-33,1.0,7.12457640674e-218,7.58960834697e-68,2.16752144832e-07,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,1.0,7.12457640674e-218,7.12457640674e-218,4.36853786113e-16,1.0,7.12457640674e-218,7.12457640674e-218,5.66938459423e-210,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,1.0,1.0,7.12457640674e-218,7.12457640674e-218,1.0,1.8464000123e-205,7.12457640674e-218,1.0,1.0,0.999998146931,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,1.0,1.0,1.0,7.12457640674e-218,1.0,7.12457640674e-218,1.0,1.0,1.0,1.0,7.12457640674e-218,7.12457640674e-218,1.0,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,8.39065685295e-180,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,7.12457640674e-218,1.0,7.12457640674e-218,1.0,0.000387357438553,1.0,1.0,7.12457640674e-218,1.0,1.0,2.8561626511e-216,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,7.12457640674e-218,7.12457640674e-218,5.42903753994e-127,7.12457640674e-218,1.0,1.0,1.0,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,1.0,7.12457640674e-218,4.23906880842e-141,7.12457640674e-218,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,1.0,7.12457640674e-218,7.12457640674e-218,1.0,1.04726658979e-87,7.71114982942e-116,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.12457640674e-218,1.0,7.12457640674e-218,1.0,7.12457640674e-218,35
1.36467736441e-21,1.0,1.0,7.12457640674e-218,2.38775406615e-189,1.0,1.0,7.12457640674e-218,1.0,7.12457640674e-218,2.4830443114e-56,1.0,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,1.10022719285e-75,1.0,2.23806115687e-104,1.0,1.0,1.0,1.0,1.73083999003e-181,1.09365431536e-80,5.38801618111e-173,1.0,1.0,1.0,7.12457640674e-218,9.35164789973e-129,5.38556665707e-20,1.0,1.0,7.12457640674e-218,7.12457640674e-218,3.58382630193e-166,1.0,1.0,7.12457640674e-218,7.12457640674e-218,0.999999999942,1.0,7.12457640674e-218,7.12457640674e-218,2.69539946597e-204,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,1.0,1.0,7.12457640674e-218,7.12457640674e-218,1.0,2.32173397614e-213,7.12457640674e-218,1.0,1.0,1.01537066657e-29,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,1.0,1.0,1.0,7.12457640674e-218,1.0,7.12457640674e-218,1.0,1.0,1.0,1.0,7.12457640674e-218,7.12457640674e-218,1.0,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,5.27768662533e-172,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,7.12457640674e-218,1.0,7.12457640674e-218,1.0,1.0,1.0,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,2.82675211417e-128,6.79127970991e-175,2.07837301063e-91,2.94336020703e-215,1.0,1.0,1.0,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,1.0,7.12457640674e-218,2.67689908144e-169,7.12457640674e-218,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,1.0,7.12457640674e-218,7.12457640674e-218,1.0,1.0,1.52916599293e-23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.89458845995e-206,1.0,7.12457640674e-218,1.0,7.12457640674e-218,35
1.0,1.0,1.0,7.12457640674e-218,7.12457640674e-218,1.0,1.0,7.12457640674e-218,1.0,7.12457640674e-218,1.0,1.0,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,7.12457640674e-218,1.10981640413e-111,8.21575349326e-34,1.0,1.0,1.0,1.0,9.06116228559e-168,7.12457640674e-218,3.57530674093e-137,1.0,7.12457640674e-218,1.0,7.12457640674e-218,1.0,5.98054519158e-107,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.79162900664e-69,1.0,1.31105114384e-153,7.12457640674e-218,7.12457640674e-218,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,2.47721424779e-194,7.12457640674e-218,7.12457640674e-218,1.0,1.0,1.20206503147e-27,7.12457640674e-218,7.12457640674e-218,1.0,7.12457640674e-218,7.12457640674e-218,1.0,1.0,1.0,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,1.0,1.0,1.0,7.12457640674e-218,1.0,7.12457640674e-218,1.0,3.03145864189e-107,1.0,2.55133137536e-170,3.37967609508e-133,7.12457640674e-218,1.0,1.0,1.0,7.12457640674e-218,5.79532555009e-207,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,7.12457640674e-218,1.0,7.12457640674e-218,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,1.0,1.0,3.8363416843e-93,7.12457640674e-218,7.12457640674e-218,7.447671697e-145,1.0,7.12457640674e-218,7.12457640674e-218,1.23832418834e-133,7.12457640674e-218,1.0,1.0,1.0,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,1.0,7.12457640674e-218,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,1.0,7.12457640674e-218,7.12457640674e-218,1.0,4.21810862027e-143,1.0,1.0,1.0,1.0,0.999999973236,1.0,1.0,1.0,1.0,7.12457640674e-218,1.0,7.12457640674e-218,1.0,7.12457640674e-218,35
9.6571962553e-76,1.0,1.64990481358e-102,1.0,7.12457640674e-218,1.0,1.0,7.51857924743e-36,1.0,1.0,8.83937497933e-65,1.0,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,1.0,1.07016004568e-79,7.12457640674e-218,7.12457640674e-218,1.0,1.0,1.0,1.0,7.12457640674e-218,7.12457640674e-218,1.88826437309e-87,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,1.0,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,6.73313876719e-99,1.0,7.12457640674e-218,3.82653018551e-115,7.12457640674e-218,7.12457640674e-218,1.0,1.0,1.0,1.0,3.91268839633e-146,7.12457640674e-218,1.0,1.0,8.85662697862e-58,7.12457640674e-218,7.12457640674e-218,1.0,1.0,7.12457640674e-218,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.12457640674e-218,1.0,1.0,1.0,7.12457640674e-218,1.0,7.12457640674e-218,1.0,1.0,1.0,7.12457640674e-218,2.78277060328e-18,7.12457640674e-218,1.0,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,7.12457640674e-218,1.0,8.4826662269e-205,7.12457640674e-218,7.12457640674e-218,1.0,7.12457640674e-218,1.0,4.26668548514e-160,7.12457640674e-218,1.0,7.12457640674e-218,1.0,1.0,4.36920674455e-103,1.63503658601e-208,7.12457640674e-218,7.12457640674e-218,1.0,7.12457640674e-218,7.12457640674e-218,0.999998737781,2.12421431953e-85,1.0,1.0,1.0,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,7.12457640674e-218,3.8403401953e-124,7.12457640674e-218,1.0,7.12457640674e-218,1.0,7.12457640674e-218,7.12457640674e-218,1.0,1.0,7.12457640674e-218,7.12457640674e-218,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.07095013755e-81,7.12457640674e-218,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.84852808856e-143,7.12457640674e-218,1.0,1.0,7.12457640674e-218,1.0,1.65290573861e-05,39
1.8269436478e-162,1.0,1.32030430218e-23,1.0,7.12457640674e-218,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,1.0,9.60000538034e-211,7.12457640674e-218,7.12457640674e-218,1.0,1.0,1.0,1.0,7.12457640674e-218,7.12457640674e-218,0.999191338363,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,1.0,1.0,1.0,7.12457640674e-218,7.241497731e-70,7.12457640674e-218,4.14410450052e-138,1.0,7.12457640674e-218,1.47305281194e-89,7.12457640674e-218,7.12457640674e-218,1.0,1.0,1.0,1.0,8.37154069548e-216,7.12457640674e-218,1.0,1.0,4.88555416823e-77,7.12457640674e-218,7.12457640674e-218,1.0,1.0,7.12457640674e-218,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.12457640674e-218,1.0,1.0,1.0,3.16936584533e-175,1.0,7.12457640674e-218,1.0,1.0,1.0,7.12457640674e-218,1.0,7.12457640674e-218,1.0,1.0,1.0,7.12457640674e-218,7.12457640674e-218,3.5834305408e-124,7.12457640674e-218,7.12457640674e-218,1.0,7.12457640674e-218,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,7.12457640674e-218,1.0,7.12457640674e-218,7.12457640674e-218,1.0,7.12457640674e-218,1.0,1.0,3.02944193684e-96,6.18086555577e-202,7.12457640674e-218,7.12457640674e-218,1.0,7.12457640674e-218,7.12457640674e-218,2.77880393094e-137,2.38657069369e-113,1.0,1.0,1.0,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,7.12457640674e-218,1.01500316621e-83,7.12457640674e-218,1.0,7.12457640674e-218,1.0,7.12457640674e-218,8.17394091608e-212,1.0,1.0,7.12457640674e-218,7.12457640674e-218,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,3.7946534369e-27,1.72101599066e-134,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.70347731676e-182,7.12457640674e-218,1.82640969759e-39,1.0,7.12457640674e-218,1.0,1.0,39
