@relation weka.kuku

@attribute a0 numeric
@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute a27 numeric
@attribute a28 numeric
@attribute a29 numeric
@attribute a30 numeric
@attribute a31 numeric
@attribute a32 numeric
@attribute a33 numeric
@attribute a34 numeric
@attribute a35 numeric
@attribute a36 numeric
@attribute a37 numeric
@attribute a38 numeric
@attribute a39 numeric
@attribute a40 numeric
@attribute a41 numeric
@attribute a42 numeric
@attribute a43 numeric
@attribute a44 numeric
@attribute a45 numeric
@attribute a46 numeric
@attribute a47 numeric
@attribute a48 numeric
@attribute a49 numeric
@attribute a50 numeric
@attribute a51 numeric
@attribute a52 numeric
@attribute a53 numeric
@attribute a54 numeric
@attribute a55 numeric
@attribute a56 numeric
@attribute a57 numeric
@attribute a58 numeric
@attribute a59 numeric
@attribute a60 numeric
@attribute a61 numeric
@attribute a62 numeric
@attribute a63 numeric
@attribute a64 numeric
@attribute a65 numeric
@attribute a66 numeric
@attribute a67 numeric
@attribute a68 numeric
@attribute a69 numeric
@attribute a70 numeric
@attribute a71 numeric
@attribute a72 numeric
@attribute a73 numeric
@attribute a74 numeric
@attribute a75 numeric
@attribute a76 numeric
@attribute a77 numeric
@attribute a78 numeric
@attribute a79 numeric
@attribute a80 numeric
@attribute a81 numeric
@attribute a82 numeric
@attribute a83 numeric
@attribute a84 numeric
@attribute a85 numeric
@attribute a86 numeric
@attribute a87 numeric
@attribute a88 numeric
@attribute a89 numeric
@attribute a90 numeric
@attribute a91 numeric
@attribute a92 numeric
@attribute a93 numeric
@attribute a94 numeric
@attribute a95 numeric
@attribute a96 numeric
@attribute a97 numeric
@attribute a98 numeric
@attribute a99 numeric
@attribute a100 numeric
@attribute a101 numeric
@attribute a102 numeric
@attribute a103 numeric
@attribute a104 numeric
@attribute a105 numeric
@attribute a106 numeric
@attribute a107 numeric
@attribute a108 numeric
@attribute a109 numeric
@attribute a110 numeric
@attribute a111 numeric
@attribute a112 numeric
@attribute a113 numeric
@attribute a114 numeric
@attribute a115 numeric
@attribute a116 numeric
@attribute a117 numeric
@attribute a118 numeric
@attribute a119 numeric
@attribute a120 numeric
@attribute a121 numeric
@attribute a122 numeric
@attribute a123 numeric
@attribute a124 numeric
@attribute a125 numeric
@attribute a126 numeric
@attribute a127 numeric
@attribute a128 numeric
@attribute a129 numeric
@attribute a130 numeric
@attribute a131 numeric
@attribute a132 numeric
@attribute a133 numeric
@attribute a134 numeric
@attribute a135 numeric
@attribute a136 numeric
@attribute a137 numeric
@attribute a138 numeric
@attribute a139 numeric
@attribute a140 numeric
@attribute a141 numeric
@attribute a142 numeric
@attribute a143 numeric
@attribute a144 numeric
@attribute a145 numeric
@attribute a146 numeric
@attribute a147 numeric
@attribute a148 numeric
@attribute a149 numeric
@attribute class {2,5,6,7,8,12,16,35,39}

@data
7.12457640674e-218,1.0,5.32727354178e-213,1.0,1.0,0.999999999882,7.21559209847e-177,1.79257483247e-82,1.0,1.0,1.0,7.12457640674e-218,1.0,7.12457640674e-218,1.0,2.79615868098e-185,3.36087048433e-66,1.0,7.12457640674e-218,7.12457640674e-218,1.0,1.0,7.12457640674e-218,1.51009404368e-62,1.0,1.0,7.12457640674e-218,1.43338783364e-65,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,7.12457640674e-218,1.0,1.0,1.0,1.92018004955e-57,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,7.12457640674e-218,7.12457640674e-218,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,1.0,1.0,1.0,1.43977845901e-122,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,1.0,1.0,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,1.0,7.12457640674e-218,1.0,7.12457640674e-218,2.36680783974e-88,7.10070132526e-200,4.32634639009e-114,2.10519473367e-206,1.0,1.0,7.12457640674e-218,9.66648423595e-129,7.12457640674e-218,1.0,1.0,1.0,1.0,7.12457640674e-218,1.95020869116e-39,7.12457640674e-218,1.0,1.0,1.0,1.0,2.38129350287e-20,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,5.47130001058e-168,7.12457640674e-218,1.0,1.0,7.12457640674e-218,1.0,3.2225157441e-81,7.12457640674e-218,1.0,7.12457640674e-218,2.33781648643e-22,1.0,1.0,7.12457640674e-218,1.812926733e-161,1.0,1.0,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,1.0,1.0,1.0,3.0660413319e-51,1.0,3.44527635778e-54,3.00453991895e-66,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,7.12457640674e-218,6.65821527349e-212,1.0,7.12457640674e-218,1.0,7.12457640674e-218,1.39619131578e-185,7.12457640674e-218,1.0,1.0,1.18029765939e-32,7.12457640674e-218,5.88040873707e-205,1.0,1.0,39
7.12457640674e-218,1.0,1.17539810628e-187,1.0,1.0,1.0,5.10837362403e-192,8.09631373647e-127,1.0,1.0,1.0,7.12457640674e-218,1.0,7.12457640674e-218,1.0,3.21073668629e-142,4.50773611698e-45,1.0,7.12457640674e-218,7.12457640674e-218,1.0,1.0,7.12457640674e-218,1.59970545999e-65,1.0,1.0,7.12457640674e-218,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,7.12457640674e-218,1.0,1.0,1.0,2.89986445047e-95,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,2.56657782931e-214,7.12457640674e-218,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,6.19810051182e-134,1.0,1.0,1.0,1.0,6.95558227903e-130,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,1.0,1.0,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,1.0,7.12457640674e-218,1.0,7.12457640674e-218,1.34494186208e-155,7.12457640674e-218,9.41356354911e-61,1.57196564282e-107,1.0,1.0,7.12457640674e-218,1.22228128018e-192,7.12457640674e-218,1.0,1.0,1.0,1.0,7.12457640674e-218,0.999999999999,7.12457640674e-218,1.0,1.0,1.0,1.0,7.08155593502e-107,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,5.87106624814e-110,7.12457640674e-218,1.0,1.0,7.12457640674e-218,1.0,1.91707992582e-09,7.12457640674e-218,1.0,5.82847592533e-174,1.40401653229e-15,1.0,1.0,7.12457640674e-218,7.12457640674e-218,1.0,1.0,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,1.0,1.0,1.0,1.22966977161e-57,1.0,5.25815858824e-49,1.21241015144e-89,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,7.12457640674e-218,3.26804069852e-193,1.0,9.80772270936e-154,1.0,7.12457640674e-218,6.83644640511e-94,7.12457640674e-218,1.0,1.0,7.35917965683e-71,5.72004926371e-168,6.49347456615e-188,1.0,1.0,39
7.12457640674e-218,1.0,7.12457640674e-218,1.0,1.0,1.0,7.12457640674e-218,7.01931377867e-209,1.0,1.0,1.0,7.12457640674e-218,1.0,7.12457640674e-218,1.0,7.12457640674e-218,2.09488115883e-45,1.0,7.12457640674e-218,7.12457640674e-218,1.0,1.0,7.12457640674e-218,9.49020247576e-123,1.0,1.0,7.12457640674e-218,6.40181254223e-18,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,7.12457640674e-218,1.0,2.76585018703e-18,1.0,7.12457640674e-218,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,7.12457640674e-218,7.12457640674e-218,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.27623975977e-187,3.41785775149e-117,1.0,1.0,1.0,1.0,5.85825145222e-153,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,1.0,1.0,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,1.0,7.12457640674e-218,1.0,7.12457640674e-218,2.37985145554e-113,6.05868858867e-161,7.51765761577e-202,3.27348938823e-190,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,1.0,1.0,1.0,7.12457640674e-218,1.20376622575e-210,7.12457640674e-218,1.0,1.0,1.0,1.0,5.99692743319e-104,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,1.19105464749e-112,7.12457640674e-218,1.0,1.0,7.32524318444e-72,1.0,1.0,7.12457640674e-218,1.0,7.12457640674e-218,1.0,1.0,1.0,7.12457640674e-218,7.12457640674e-218,1.0,1.0,9.40832123808e-157,4.0729490277e-172,1.0,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,1.0,1.0,1.0,1.69217325043e-193,1.0,2.06434757975e-151,2.71348901256e-97,1.82073095043e-142,2.85624637726e-120,7.12457640674e-218,1.0,7.12457640674e-218,1.10079046914e-216,1.0,2.35712174476e-118,1.0,7.12457640674e-218,3.14289235923e-145,7.12457640674e-218,1.0,1.0,1.0,7.12457640674e-218,4.11905007098e-29,1.0,1.0,39
7.12457640674e-218,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,7.12457640674e-218,2.00530227695e-133,1.0,1.0,1.0,7.12457640674e-218,1.0,7.12457640674e-218,1.0,1.0,1.0,7.12457640674e-218,7.12457640674e-218,1.95493693123e-129,1.0,1.0,7.12457640674e-218,1.0,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,8.4923129172e-97,7.12457640674e-218,1.0,6.49819557065e-196,1.0,6.02174484447e-129,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,3.99012311523e-170,7.12457640674e-218,1.0,1.0,1.0,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,1.0,1.0,7.12457640674e-218,1.0,0.999999995069,7.12457640674e-218,1.0,7.12457640674e-218,1.0,7.12457640674e-218,1.12203190467e-213,8.23186509179e-196,7.12457640674e-218,4.18818269859e-87,1.0,1.0,7.12457640674e-218,1.53803575962e-176,7.12457640674e-218,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,0.999999994767,1.0,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,1.0,3.6902022818e-171,1.0,1.0,1.0,1.0,2.66708203562e-33,7.12457640674e-218,1.0,7.12457640674e-218,1.05807633752e-179,1.0,1.48272445225e-91,7.12457640674e-218,1.91506781236e-196,1.0,1.0,9.48341668094e-197,3.47162888335e-176,1.0,1.0,7.12457640674e-218,1.0,7.12457640674e-218,7.12457640674e-218,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.68055610398e-90,7.12457640674e-218,7.12457640674e-218,1.0,1.16948374313e-186,7.12457640674e-218,1.0,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,1.0,1.0,7.12457640674e-218,4.8958700129e-50,1.0,1.0,39
7.12457640674e-218,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,7.12457640674e-218,2.93756404573e-136,1.0,1.0,1.0,7.12457640674e-218,1.0,7.12457640674e-218,1.0,1.12243969314e-14,1.0,2.6762856482e-197,7.12457640674e-218,1.80737512702e-64,1.0,1.0,7.12457640674e-218,1.0,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,1.18635572729e-109,1.0,7.12457640674e-218,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,7.12457640674e-218,0.999999996375,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,2.4708338964e-99,7.12457640674e-218,1.0,1.0,1.0,1.0,0.999999999996,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,1.0,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,1.0,7.12457640674e-218,1.0,7.12457640674e-218,7.12457640674e-218,4.36119351769e-119,1.89213056382e-193,8.74258004372e-169,1.0,1.0,7.12457640674e-218,2.17577588259e-180,2.84436867489e-157,1.0,6.42536214256e-166,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,1.0,1.0,1.0,1.0,7.12457640674e-218,7.12457640674e-218,3.62295030513e-148,1.0,1.0,4.74175379672e-114,1.0,1.0,1.0,1.0,5.2680751036e-19,7.12457640674e-218,1.0,7.12457640674e-218,6.03313358031e-202,1.0,3.60311043247e-122,7.12457640674e-218,3.02297084597e-204,1.0,1.0,7.12457640674e-218,3.06583184659e-162,1.0,1.0,7.12457640674e-218,1.0,7.12457640674e-218,7.12457640674e-218,1.0,1.0,1.0,1.0,1.0,3.73403672478e-56,1.0,4.73349746906e-154,7.12457640674e-218,7.12457640674e-218,1.0,3.39712038822e-146,7.12457640674e-218,1.0,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,1.0,1.0,7.12457640674e-218,2.64030063178e-08,1.0,1.0,39
7.12457640674e-218,5.60194957651e-08,7.12457640674e-218,1.0,1.0,7.12457640674e-218,7.12457640674e-218,1.32228916897e-147,1.0,1.0,1.0,7.12457640674e-218,1.0,7.12457640674e-218,1.0,1.0,1.0,9.4134485837e-183,7.12457640674e-218,4.63814821076e-84,1.0,1.0,7.12457640674e-218,1.0,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,7.98701744025e-180,1.0,6.91426390042e-189,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,2.22011706891e-72,7.12457640674e-218,1.0,1.0,1.0,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,1.0,1.0,3.6871705808e-209,1.0,2.50230737009e-31,7.12457640674e-218,1.0,7.12457640674e-218,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,7.82669172763e-116,1.40489154355e-61,1.0,1.0,7.12457640674e-218,2.13359751504e-206,3.31687522427e-214,1.0,1.29315859647e-168,1.0,1.0,7.12457640674e-218,3.49266315898e-216,7.12457640674e-218,1.0,1.0,1.0,1.0,1.0,7.12457640674e-218,7.12457640674e-218,1.66700545697e-133,1.0,1.0,3.94179485995e-103,1.0,1.0,1.0,1.0,0.999999999922,7.12457640674e-218,1.0,7.12457640674e-218,7.57840872355e-144,1.0,6.66294222921e-33,7.12457640674e-218,7.12457640674e-218,1.0,1.0,7.12457640674e-218,9.78594774397e-143,1.0,1.0,7.12457640674e-218,1.0,1.04352901101e-203,7.12457640674e-218,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.30112598311e-166,7.12457640674e-218,7.12457640674e-218,1.0,8.09524277588e-203,7.12457640674e-218,1.0,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,1.0,1.0,7.12457640674e-218,8.49103603156e-113,1.0,1.0,39
8.48580099335e-207,1.0,7.12457640674e-218,1.0,1.0,1.09410878912e-92,7.12457640674e-218,1.19207614481e-202,1.0,1.0,1.0,7.12457640674e-218,1.0,7.12457640674e-218,1.0,1.00425714144e-174,1.0,1.0,7.12457640674e-218,2.75894457518e-114,1.0,1.0,7.12457640674e-218,1.0,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,7.12457640674e-218,1.0,1.0,1.0,7.12457640674e-218,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,7.12457640674e-218,2.87870947417e-42,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,2.26905083599e-179,3.53522662741e-137,7.12457640674e-218,1.0,1.0,1.0,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,1.0,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,1.0,7.12457640674e-218,1.0,7.12457640674e-218,3.12100730337e-214,1.0,7.12457640674e-218,7.12457640674e-218,1.0,1.0,7.12457640674e-218,6.56471123084e-120,7.12457640674e-218,1.0,1.08950783291e-136,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,2.28975999966e-109,1.0,1.0,1.0,1.7966709582e-176,7.12457640674e-218,7.12457640674e-218,1.0,1.0,7.12457640674e-218,1.0,1.0,1.0,1.0,1.91957858279e-141,7.12457640674e-218,1.0,7.12457640674e-218,7.12457640674e-218,1.0,1.0,7.12457640674e-218,1.72059709088e-167,1.0,1.0,7.12457640674e-218,7.90563459238e-213,1.0,1.0,5.08571147808e-189,1.0,7.12457640674e-218,7.12457640674e-218,1.0,1.0,1.0,1.0,1.0,1.89039281094e-56,8.16212867753e-77,1.0,1.0,7.12457640674e-218,1.0,1.12750943462e-150,7.12457640674e-218,1.0,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,1.0,1.0,7.12457640674e-218,5.07667276242e-177,1.0,1.0,39
7.12457640674e-218,1.0,7.12457640674e-218,1.0,1.0,1.7916534576e-74,7.12457640674e-218,2.38454643835e-126,1.0,1.0,1.0,7.12457640674e-218,1.0,7.12457640674e-218,1.0,2.00808249984e-136,1.0,1.0,7.12457640674e-218,3.06232836956e-15,1.0,1.0,7.12457640674e-218,1.0,1.0,1.0,7.12457640674e-218,1.5008718006e-89,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,7.12457640674e-218,1.0,1.0,1.0,7.12457640674e-218,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,7.12457640674e-218,3.63825640256e-08,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,5.60521630544e-140,1.71438532975e-127,7.12457640674e-218,1.0,1.0,1.0,1.0,0.999999999997,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,1.0,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,1.0,7.12457640674e-218,1.0,7.12457640674e-218,7.12457640674e-218,1.0,7.12457640674e-218,7.12457640674e-218,1.0,1.0,7.12457640674e-218,3.84123039771e-211,7.12457640674e-218,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,1.35741982049e-111,1.0,1.0,1.0,1.30297976397e-147,7.12457640674e-218,7.12457640674e-218,1.0,1.0,7.12457640674e-218,1.0,1.0,1.0,1.0,3.20640997132e-36,7.12457640674e-218,1.0,7.12457640674e-218,4.8452334808e-210,1.0,1.0,7.12457640674e-218,7.12457640674e-218,1.0,1.0,7.12457640674e-218,1.0746620829e-124,1.0,1.0,7.12457640674e-218,1.0,7.12457640674e-218,7.12457640674e-218,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.12457640674e-218,1.0,3.32496753655e-149,7.12457640674e-218,1.0,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,1.0,1.0,7.12457640674e-218,7.12457640674e-218,1.0,1.0,39
7.12457640674e-218,1.0,1.0,6.48921794797e-133,1.0,1.17422294891e-177,7.12457640674e-218,1.0,1.0,1.0,1.0,7.12457640674e-218,1.0,7.12457640674e-218,1.0,1.0,1.0,1.0,7.12457640674e-218,7.12457640674e-218,1.0,1.0,7.12457640674e-218,1.0,1.0,3.42054576618e-201,7.12457640674e-218,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,7.12457640674e-218,1.0,1.0,1.0,1.0,1.0,7.12457640674e-218,7.12457640674e-218,1.0,1.0,7.12457640674e-218,7.12457640674e-218,1.58742333867e-122,1.0,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,1.0,1.0,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,1.0,1.0,7.12457640674e-218,1.0,7.12457640674e-218,7.12457640674e-218,1.0,7.12457640674e-218,1.0,7.12457640674e-218,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,1.0,1.0,1.0,7.12457640674e-218,1.0,7.12457640674e-218,1.0,1.0,1.0,1.0,1.0,7.12457640674e-218,7.12457640674e-218,1.0,1.0,1.0,7.12457640674e-218,1.0,7.12457640674e-218,7.12457640674e-218,1.0,1.0,7.12457640674e-218,1.0,1.0,6.29039658422e-156,1.0,1.0,1.0,1.0,5.4910320406e-36,1.0,1.0,1.0,1.0,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,1.0,1.0,1.0,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,5.49604275502e-117,7.12457640674e-218,1.0,7.45519622491e-34,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,1.0,7.12457640674e-218,1.23473615638e-175,7.12457640674e-218,1.0,1.0,39
7.12457640674e-218,1.0,1.0,3.43281372151e-108,1.0,2.39400630127e-138,7.12457640674e-218,1.0,1.0,1.0,1.0,7.12457640674e-218,1.0,7.12457640674e-218,1.0,1.0,3.05243479545e-46,1.0,7.12457640674e-218,7.12457640674e-218,1.0,1.0,7.12457640674e-218,1.0,1.0,7.7623293823e-23,7.12457640674e-218,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,7.12457640674e-218,1.0,1.0,1.0,1.0,1.0,7.12457640674e-218,4.24849805743e-214,1.0,1.0,7.12457640674e-218,7.12457640674e-218,1.50570777589e-102,1.0,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,1.0,1.0,1.0,1.0,3.76897310349e-170,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,8.77909587833e-82,1.0,1.0,1.0,7.12457640674e-218,1.0,7.12457640674e-218,7.12457640674e-218,1.0,7.12457640674e-218,1.0,7.12457640674e-218,1.0,7.12457640674e-218,2.01129038553e-202,7.12457640674e-218,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,1.0,1.0,1.0,7.12457640674e-218,1.0,7.12457640674e-218,1.0,1.0,1.0,1.0,1.98881282174e-138,7.12457640674e-218,7.12457640674e-218,1.0,1.0,1.96114492496e-84,7.12457640674e-218,1.0,7.12457640674e-218,7.12457640674e-218,1.0,1.0,7.12457640674e-218,1.0,1.0,4.98392318865e-98,1.0,1.0,1.0,1.0,1.78498710201e-13,1.0,1.0,1.0,1.0,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,1.0,1.0,1.0,1.0,3.74662353803e-16,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,1.72233715887e-166,7.12457640674e-218,1.0,6.86603043269e-114,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,1.0,39
7.12457640674e-218,0.999999999874,1.0,1.0,8.09824925254e-111,7.12457640674e-218,1.28024675056e-47,1.0,1.0,1.0,1.0,7.12457640674e-218,1.0,7.12457640674e-218,7.12457640674e-218,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,7.12457640674e-218,9.73466836194e-73,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,2.67693109507e-49,7.12457640674e-218,1.0,7.12457640674e-218,1.0,1.0,1.0,7.12457640674e-218,7.12457640674e-218,1.0,1.0,7.12457640674e-218,1.0,1.0,1.0,1.0,4.02966497107e-33,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,7.73213457829e-69,7.12457640674e-218,1.0,7.12457640674e-218,1.0,1.0,2.94042320198e-86,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,1.0,1.0,1.0,1.0,5.50562190262e-41,7.12457640674e-218,1.0,7.12457640674e-218,1.0,7.12457640674e-218,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,1.0,7.12457640674e-218,1.0,7.12457640674e-218,1.0,1.0,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,1.0,1.0,1.0,1.0,1.0,7.12457640674e-218,1.0,1.0,1.0,7.12457640674e-218,1.0,7.12457640674e-218,1.0,3.11110210108e-186,1.0,7.12457640674e-218,1.0,6.20175561763e-150,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.08106008849e-45,1.0,1.0,7.12457640674e-218,1.0,1.0,7.12457640674e-218,1.0,1.0,7.21931706365e-35,1.0,7.12457640674e-218,1.0,1.0,1.07540516628e-35,7.12457640674e-218,7.12457640674e-218,1.0,4.85869383827e-84,7.12457640674e-218,1.0,1.0,1.0,7.12457640674e-218,7.12457640674e-218,7.12457640674e-218,1.0,1.0,1.21262975904e-98,7.12457640674e-218,7.12457640674e-218,1.0,1.0,39
